step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498771,0.498857,0.498927,0.498937,0.499303,0.499166,0.499200,0.498562,0.500052,0.499256,0.498776,0.498752,0.499926,0.499865,0.501082,0.499839,0.500568,0.499530,0.498689,0.498637,0.500030,0.500008,0.501482,0.501004,0.500306,0.499393,0.498945,0.498892,0.500098,0.500089,0.501638,0.501357,0.500168,0.499704,0.499474,0.499447,0.500145,0.500133,0.501732,0.501535,0.499777,0.499425,0.499403,0.499364,0.500102,0.500100,0.501785,0.501612
400,0.496087,0.496691,0.494295,0.494358,0.494373,0.494110,0.503066,0.498351,0.503097,0.498617,0.495020,0.494587,0.496689,0.496292,0.505835,0.503249,0.504132,0.499319,0.495254,0.494876,0.498388,0.498082,0.506250,0.504918,0.501853,0.498002,0.495548,0.495165,0.499300,0.499078,0.506350,0.505305,0.500639,0.499021,0.498176,0.498051,0.500461,0.500285,0.506607,0.505850,0.500167,0.498956,0.498250,0.498048,0.500320,0.500282,0.506908,0.506254
600,0.492407,0.494000,0.486078,0.486238,0.485751,0.485359,0.507913,0.499184,0.507705,0.497327,0.487968,0.487035,0.488619,0.488003,0.508987,0.501980,0.506114,0.496291,0.489747,0.488835,0.493581,0.492888,0.510127,0.504586,0.500021,0.493119,0.489444,0.488739,0.495824,0.495183,0.510828,0.505934,0.499202,0.495986,0.496255,0.495981,0.500397,0.499873,0.512654,0.508781,0.498546,0.497023,0.495520,0.495181,0.500444,0.500168,0.514018,0.510921
800,0.487409,0.490108,0.474591,0.474827,0.473889,0.473316,0.515174,0.501425,0.515387,0.495127,0.477932,0.475976,0.476967,0.476083,0.512247,0.498197,0.511544,0.492668,0.481183,0.479125,0.484842,0.483643,0.514844,0.501154,0.501099,0.487351,0.480335,0.478726,0.488393,0.487154,0.516212,0.502674,0.498088,0.490850,0.492408,0.492049,0.499522,0.498077,0.520383,0.508510,0.496967,0.493827,0.491333,0.491171,0.499829,0.498997,0.522855,0.512665
1000,0.481662,0.485513,0.460484,0.460749,0.459378,0.458409,0.525801,0.505709,0.525729,0.492440,0.467011,0.462749,0.462940,0.461394,0.517081,0.493903,0.519793,0.489200,0.470741,0.466726,0.473098,0.470955,0.520936,0.496453,0.507482,0.481086,0.469363,0.466088,0.477053,0.474974,0.522185,0.497340,0.498655,0.485705,0.486092,0.485569,0.498586,0.494837,0.528739,0.504571,0.495479,0.490072,0.485687,0.485558,0.499104,0.497219,0.533524,0.511029
1200,0.475602,0.480456,0.444620,0.444695,0.443576,0.441375,0.539851,0.512105,0.537954,0.488512,0.458340,0.448007,0.448063,0.444372,0.524964,0.489465,0.531722,0.484770,0.460031,0.451968,0.460935,0.456459,0.530071,0.490306,0.517887,0.473985,0.457523,0.451252,0.462614,0.459138,0.528741,0.490041,0.503028,0.479564,0.477634,0.476979,0.497702,0.490082,0.537650,0.498608,0.495039,0.485564,0.477930,0.477755,0.497354,0.493350,0.544399,0.506216
1400,0.469669,0.474958,0.428845,0.428128,0.434652,0.423808,0.557588,0.520425,0.551491,0.484421,0.459490,0.433636,0.444326,0.426807,0.535777,0.484785,0.545958,0.479031,0.454699,0.437306,0.452109,0.441081,0.541621,0.482731,0.534303,0.467804,0.447080,0.436158,0.448452,0.441779,0.536300,0.481803,0.508448,0.472889,0.465871,0.464865,0.498775,0.483880,0.546044,0.490352,0.496431,0.481645,0.469301,0.468823,0.496261,0.488703,0.556147,0.498811
1600,0.463263,0.468165,0.415549,0.412191,0.449733,0.409001,0.578590,0.530225,0.569332,0.478841,0.472363,0.422995,0.462271,0.414220,0.549246,0.480446,0.562827,0.472259,0.457332,0.422890,0.456126,0.427143,0.555426,0.474630,0.553940,0.460754,0.438911,0.420882,0.436954,0.423430,0.544862,0.473312,0.519258,0.466776,0.453671,0.451266,0.502466,0.476851,0.554062,0.481338,0.498535,0.476907,0.458627,0.457282,0.497757,0.484136,0.567756,0.489612
1800,0.456948,0.460633,0.408679,0.398812,0.475558,0.406270,0.602971,0.541456,0.589479,0.472799,0.493516,0.417399,0.488531,0.411387,0.564822,0.476389,0.580858,0.465168,0.470264,0.411174,0.472083,0.418342,0.571989,0.465187,0.576043,0.454197,0.435387,0.407242,0.433380,0.406281,0.553826,0.463785,0.531138,0.461025,0.442981,0.438311,0.511943,0.469134,0.562284,0.471251,0.500960,0.472421,0.448189,0.445155,0.502186,0.480159,0.578757,0.479083
