step,train_loss,val_loss
0,5.529849,5.532291
1000,1.755293,1.680678
2000,1.507699,1.498023
3000,1.458476,1.455183
4000,1.431854,1.431642
5000,1.411502,1.411793
6000,1.392641,1.398595
7000,1.382087,1.382703
8000,1.370041,1.373702
9000,1.361027,1.365225
10000,1.352154,1.356057
11000,1.347801,1.344726
12000,1.336569,1.335494
13000,1.329264,1.329511
14000,1.322572,1.325099
15000,1.317384,1.316934
16000,1.312400,1.312613
17000,1.308091,1.311100
18000,1.305515,1.307066
19000,1.298978,1.302735
20000,1.299535,1.300422
21000,1.295924,1.296921
22000,1.292224,1.294402
23000,1.291787,1.291684
24000,1.289943,1.288069
25000,1.286650,1.290088
26000,1.289072,1.288096
27000,1.281694,1.285385
28000,1.280308,1.283757
29000,1.280287,1.282564
30000,1.277384,1.278805
31000,1.277631,1.279067
32000,1.277793,1.277310
33000,1.271615,1.276313
34000,1.271242,1.273391
35000,1.269377,1.272205
36000,1.268645,1.272490
37000,1.264677,1.269213
38000,1.265422,1.269823
39000,1.264716,1.269968
40000,1.263187,1.268012
41000,1.262609,1.266726
42000,1.261837,1.265547
43000,1.255368,1.263428
44000,1.257526,1.264421
45000,1.258563,1.262462
46000,1.258771,1.262241
47000,1.256274,1.259855
48000,1.255408,1.258943
49000,1.251481,1.258931
50000,1.251467,1.256845
51000,1.251994,1.255365
52000,1.250884,1.255858
53000,1.250864,1.256013
54000,1.250390,1.253587
55000,1.247960,1.252050
56000,1.248077,1.251853
57000,1.248812,1.252870
58000,1.247410,1.250755
59000,1.244035,1.249492
60000,1.243477,1.250061
61000,1.239939,1.248321
62000,1.238483,1.245610
63000,1.242272,1.247076
64000,1.242183,1.244974
65000,1.239628,1.246645
66000,1.241522,1.243795
67000,1.237516,1.244570
68000,1.237563,1.242536
69000,1.234269,1.241691
70000,1.238042,1.241747
71000,1.236470,1.241388
72000,1.233020,1.240458
73000,1.233660,1.240982
74000,1.234817,1.238703
75000,1.229834,1.236819
76000,1.225014,1.236798
77000,1.230655,1.237504
78000,1.231532,1.234535
79000,1.230278,1.233922
80000,1.228254,1.233382
81000,1.228167,1.233596
82000,1.226451,1.232470
83000,1.228908,1.234097
84000,1.223663,1.231429
85000,1.225922,1.231341
86000,1.225410,1.231213
87000,1.224685,1.230605
88000,1.222608,1.228865
89000,1.222612,1.228741
90000,1.225495,1.228822
91000,1.221119,1.228670
92000,1.218979,1.228410
93000,1.219386,1.227295
94000,1.222053,1.226307
95000,1.219535,1.227488
96000,1.219942,1.226027
97000,1.220406,1.227270
98000,1.218592,1.226909
99000,1.215512,1.228281
